1110,12,11,12,13,14,10,7,5,11,13,13,13,12,13,13,12,12,11,11,7,6,7,8,9,8,7,6,5,4,10,10,10,10,9,9,12,13,11,12,10,9,9,9,9,8,5,4,3,12,10,10,9,8,8,8,10,10,11,10,9,8,7,7,7,7,11,11,11,10,9,8,7,6,6,7,8,6,11,11,10,9,8,7,6,6,6,7,12,12,10,9,8,4,4,5,6,7,1,2,2,2,2,3,3,4,6,5,7,6,6,5,5,5,6,7,6,4,4,5,5,5,4,4,5,6,6,8,5,6,4,4,5,3,4,3,,4,5,3,3,6,5,4,4,8,8,7,7,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,14,13,12,14,14,13,13,12,15,11,10,10,11,11,9,10,12,7,7,6,7,8,8,8,7,7,6,9,9,8,8,7,9,7,10
1111,11,10,11,12,13,9,6,4,10,12,12,12,11,12,12,11,11,10,10,6,5,6,7,8,7,6,5,4,3,9,9,9,9,8,8,11,12,10,11,9,8,8,8,8,7,4,3,2,11,9,9,8,7,7,7,9,9,10,9,8,7,6,6,6,6,10,10,10,9,8,7,6,5,5,6,7,5,10,10,9,8,7,6,5,5,5,6,11,11,9,8,7,3,3,4,5,6,2,1,3,3,2,2,2,3,7,6,8,6,5,4,4,5,6,6,5,4,4,5,4,4,3,3,4,5,5,7,6,7,5,5,6,4,4,4,,5,5,3,3,5,4,3,3,7,7,6,6,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,6,5,6,7,7,7,6,6,5,8,8,7,7,6,8,6,9
1112,13,12,13,14,15,11,8,6,12,14,14,14,13,14,14,13,13,12,12,8,7,8,9,10,9,8,7,6,5,11,11,11,11,10,10,13,14,12,13,11,10,10,10,10,9,6,5,4,13,11,11,10,9,9,9,11,11,12,11,10,9,8,8,8,8,12,12,12,11,10,9,8,7,7,8,9,7,12,12,11,10,9,8,7,7,7,8,13,13,11,10,9,5,5,6,7,8,2,3,1,2,3,4,4,5,6,5,7,6,7,6,6,6,7,8,7,5,5,6,6,6,5,5,6,7,7,9,4,5,3,3,4,2,4,3,,4,5,4,3,7,6,5,5,9,9,8,8,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,15,14,13,15,15,14,14,13,16,12,11,11,12,12,10,11,13,8,8,7,8,9,9,9,8,8,7,10,10,9,9,8,10,8,11
1113,13,12,13,14,15,11,8,6,12,14,14,14,13,14,14,13,13,12,12,7,6,7,8,9,8,7,6,5,4,11,11,11,11,10,10,13,14,12,13,11,10,10,10,10,9,6,5,4,13,11,11,10,9,9,9,10,10,12,11,10,9,8,8,8,8,12,12,12,11,10,9,8,7,7,7,9,7,12,12,11,10,9,8,7,6,6,7,13,13,11,10,9,5,5,5,6,7,2,3,2,1,2,3,3,4,5,4,6,5,6,5,5,5,6,7,6,4,4,5,5,5,4,4,5,6,6,8,4,5,3,3,4,2,3,2,,3,4,3,2,6,5,4,4,8,8,7,7,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,14,13,12,14,14,13,13,12,15,11,10,10,11,11,9,10,12,7,7,6,7,8,8,8,7,7,6,9,9,8,8,7,9,7,10
1114,12,11,12,13,14,10,7,5,11,13,13,13,12,13,13,12,12,11,11,6,5,6,7,8,7,6,5,4,3,10,10,10,10,9,9,12,13,11,12,10,9,9,9,9,8,5,4,3,12,10,10,9,8,8,8,9,9,11,10,9,8,7,7,7,7,11,11,11,10,9,8,7,6,6,6,8,6,11,11,10,9,8,7,6,5,5,6,12,12,10,9,8,4,4,4,5,6,2,2,3,2,1,2,2,3,6,5,7,5,5,4,4,4,5,6,5,3,3,4,4,4,3,3,4,5,5,7,5,6,4,4,5,3,3,3,,4,4,2,2,5,4,3,3,7,7,6,6,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,6,5,6,7,7,7,6,6,5,8,8,7,7,6,8,6,9
1115,11,10,11,12,13,9,6,4,10,12,12,12,11,12,12,11,11,10,10,5,4,5,6,7,6,5,4,3,2,9,9,9,9,8,8,11,12,10,11,9,8,8,8,8,7,4,3,2,11,9,9,8,7,7,7,8,8,10,9,8,7,6,6,6,6,10,10,10,9,8,7,6,5,5,5,7,5,10,10,9,8,7,6,5,4,4,5,11,11,9,8,7,3,3,3,4,5,3,2,4,3,2,1,2,2,7,6,8,6,5,4,4,5,6,6,5,4,4,5,3,3,2,2,3,4,4,7,6,7,5,5,6,4,4,4,,5,5,3,3,4,3,3,3,7,6,6,6,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,12,11,10,12,12,11,11,10,13,9,8,8,9,9,7,8,10,5,5,4,5,6,6,6,5,5,4,7,7,6,6,5,7,5,8
1116,12,11,12,13,14,10,7,5,11,13,13,13,12,13,13,12,12,11,11,6,5,6,7,8,7,6,5,4,3,10,10,10,10,9,9,12,13,11,12,10,9,9,9,9,8,5,4,3,12,10,10,9,8,8,8,9,9,11,10,9,8,7,7,7,7,11,11,11,10,9,8,7,6,6,6,8,6,11,11,10,9,8,7,6,5,5,6,12,12,10,9,8,4,4,4,5,6,3,2,4,3,2,2,1,2,6,5,7,5,4,3,3,4,5,5,4,3,3,4,4,4,3,3,3,4,5,6,6,7,5,5,6,4,3,3,,4,4,2,2,4,3,2,2,6,6,5,5,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,6,5,6,7,7,6,5,5,5,8,8,7,7,6,8,6,9
1117,12,11,12,13,14,10,7,5,11,13,13,13,12,13,13,12,12,11,11,6,5,6,7,8,7,6,5,4,3,10,10,10,10,9,9,12,13,11,12,10,9,9,9,9,8,5,4,3,12,10,10,9,8,8,8,8,8,11,10,9,8,7,7,7,7,11,11,11,10,9,8,7,6,6,6,8,6,11,11,10,9,8,7,6,5,5,6,12,12,10,9,8,4,4,4,5,6,4,3,5,4,3,2,2,1,7,6,8,6,4,3,3,4,5,5,4,4,4,5,3,4,3,2,2,3,4,6,7,8,6,6,7,5,4,4,,5,5,3,3,3,2,2,3,6,6,5,5,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,12,11,10,12,12,11,11,10,13,9,8,8,9,9,7,8,10,5,5,4,5,6,6,6,5,4,4,7,7,6,6,5,7,5,8
1120,17,16,17,18,19,15,12,10,16,18,18,18,17,18,18,17,17,16,16,11,10,11,12,12,11,11,10,9,8,15,15,15,15,14,14,17,18,16,17,15,14,14,14,14,13,10,9,8,17,15,15,14,13,13,13,12,12,16,15,14,13,12,12,12,12,16,16,16,15,14,13,12,11,11,11,13,11,16,16,15,14,13,12,11,10,10,11,17,17,15,14,13,9,9,9,10,11,6,7,6,5,6,7,6,7,1,2,2,2,5,6,5,4,4,5,6,5,4,3,8,9,8,8,7,7,9,6,7,8,6,6,7,5,4,4,,3,3,5,5,7,6,6,6,7,7,6,6,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,16,15,14,16,16,15,15,14,17,13,12,12,13,13,11,12,14,9,8,8,9,10,10,7,7,7,8,11,11,10,10,9,11,10,12
1121,16,15,16,17,18,14,11,9,15,17,17,17,16,17,17,16,16,15,15,10,9,10,11,12,11,10,9,8,7,14,14,14,14,13,13,16,17,15,16,14,13,13,13,13,12,9,8,7,16,14,14,13,12,12,12,12,12,15,14,13,12,11,11,11,11,15,15,15,14,13,12,11,10,10,10,12,10,15,15,14,13,12,11,10,9,9,10,16,16,14,13,12,8,8,8,9,10,5,6,5,4,5,6,5,6,2,1,3,2,5,5,4,4,4,5,6,4,3,3,7,8,7,7,6,6,8,6,6,7,5,5,6,4,3,3,,2,2,4,4,6,5,5,5,7,7,6,6,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,16,15,14,16,16,15,15,14,17,13,12,12,13,13,11,12,14,9,8,8,9,10,10,7,7,7,7,11,11,10,10,9,11,9,12
1122,18,17,18,19,20,16,13,11,17,19,19,19,18,19,19,18,18,17,17,12,11,12,13,13,12,12,11,10,9,16,16,16,16,15,15,18,19,17,18,16,15,15,15,15,14,11,10,9,18,16,16,15,14,14,14,13,13,17,16,15,14,13,13,13,13,17,17,17,16,15,14,13,12,12,12,14,12,17,17,16,15,14,13,12,11,11,12,18,18,16,15,14,10,10,10,11,12,7,8,7,6,7,8,7,8,2,3,1,3,6,7,6,5,5,6,7,6,5,4,9,10,9,9,8,8,10,7,8,9,7,7,8,6,5,5,,4,4,6,6,8,7,7,7,8,8,7,7,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,17,16,15,17,17,16,16,15,18,14,13,13,14,14,12,13,15,10,9,9,10,11,11,8,8,8,9,12,12,11,11,10,12,11,13
1123,16,15,16,17,18,14,11,9,15,17,17,17,16,17,17,16,16,15,15,10,9,10,11,11,10,10,9,8,7,14,14,14,14,13,13,16,17,15,16,14,13,13,13,13,12,9,8,7,16,14,14,13,12,12,12,11,11,15,14,13,12,11,11,11,11,15,15,15,14,13,12,11,10,10,10,12,10,15,15,14,13,12,11,10,9,9,10,16,16,14,13,12,8,8,8,9,10,6,6,6,5,5,6,5,6,2,2,3,1,4,5,4,3,3,4,5,4,3,2,7,8,7,7,6,6,8,5,7,8,6,6,7,5,3,4,,3,2,4,4,6,5,5,5,6,6,5,5,22,23,22,21,21,21,22,20,20,18,17,17,18,19,19,16,16,17,15,16,17,16,15,15,16,17,18,19,15,14,13,15,15,14,14,13,16,12,11,11,12,12,10,11,13,8,7,7,8,9,9,6,6,6,7,10,10,9,9,8,10,9,11
1130,15,14,15,16,17,13,10,8,14,16,16,16,15,16,16,15,15,14,14,8,7,7,8,8,7,7,6,7,6,13,13,13,13,12,12,15,16,14,15,13,12,12,12,12,11,8,7,6,15,13,13,12,11,11,11,8,8,14,13,12,11,10,10,10,10,14,14,14,13,12,11,10,9,9,9,11,9,14,14,13,12,11,10,9,8,8,8,15,15,13,12,11,7,7,7,7,8,6,5,7,6,5,5,4,4,5,5,6,4,1,2,2,2,2,2,2,3,3,3,5,6,6,5,4,4,5,3,8,9,7,7,8,6,4,5,,5,4,4,5,3,3,4,3,4,4,3,3,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,12,11,10,12,12,11,11,10,13,9,8,8,9,9,7,8,10,5,4,4,5,6,6,4,3,3,4,7,7,6,6,5,7,6,8
1131,14,13,14,15,16,12,9,7,13,15,15,15,14,15,15,14,14,13,13,8,7,7,8,8,7,7,6,6,5,12,12,12,12,11,11,14,15,13,14,12,11,11,11,11,10,7,6,5,14,12,12,11,10,10,10,8,8,13,12,11,10,9,9,9,9,13,13,13,12,11,10,9,8,8,8,10,8,13,13,12,11,10,9,8,7,7,8,14,14,12,11,10,6,6,6,7,8,5,4,6,5,4,4,3,3,6,5,7,5,2,1,2,3,3,3,2,3,3,4,4,5,5,4,3,3,5,4,8,9,7,7,8,6,4,5,,5,4,3,4,2,2,3,2,4,4,3,3,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,12,11,10,12,12,11,11,10,13,9,8,8,9,9,7,8,10,5,4,4,5,6,6,4,3,3,4,7,7,6,6,5,7,6,8
1132,14,13,14,15,16,12,9,7,13,15,15,15,14,15,15,14,14,13,13,8,7,7,8,9,8,7,6,6,5,12,12,12,12,11,11,14,15,13,14,12,11,11,11,11,10,7,6,5,14,12,12,11,10,10,10,9,9,13,12,11,10,9,9,9,9,13,13,13,12,11,10,9,8,8,8,10,8,13,13,12,11,10,9,8,7,7,8,14,14,12,11,10,6,6,6,7,8,5,4,6,5,4,4,3,3,5,4,6,4,2,2,1,2,3,3,3,2,2,3,4,5,5,4,3,3,5,4,7,8,6,6,7,5,3,4,,4,3,3,4,3,2,3,2,5,5,4,4,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,5,5,6,7,7,5,4,4,4,8,8,7,7,6,8,6,9
1133,15,14,15,16,17,13,10,8,14,16,16,16,15,16,16,15,15,14,14,9,8,8,9,9,8,8,7,7,6,13,13,13,13,12,12,15,16,14,15,13,12,12,12,12,11,8,7,6,15,13,13,12,11,11,11,9,9,14,13,12,11,10,10,10,10,14,14,14,13,12,11,10,9,9,9,11,9,14,14,13,12,11,10,9,8,8,9,15,15,13,12,11,7,7,7,8,9,5,5,6,5,4,5,4,4,4,4,5,3,2,3,2,1,2,3,3,2,2,2,5,6,6,5,4,4,6,4,7,8,6,6,7,5,3,4,,4,3,3,4,4,3,4,3,5,5,4,4,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,5,5,6,7,7,5,4,4,5,8,8,7,7,6,8,7,9
1134,16,15,16,17,18,14,11,9,15,17,17,17,16,17,17,16,16,15,15,9,8,8,9,9,8,8,7,8,7,14,14,14,14,13,13,16,17,15,16,14,13,13,13,13,12,9,8,7,16,14,14,13,12,12,12,9,9,15,14,13,12,11,11,11,11,15,15,15,14,13,12,11,10,10,10,12,10,15,15,14,13,12,11,10,9,9,9,16,16,14,13,12,8,8,8,8,9,6,6,7,6,5,6,5,5,4,4,5,3,2,3,3,2,1,2,3,3,3,2,6,7,7,6,5,5,6,3,8,9,7,7,8,6,4,5,,5,4,4,5,4,4,5,4,4,4,3,3,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,5,5,6,7,7,4,4,4,5,8,8,7,7,6,8,7,9
1135,15,14,15,16,17,14,11,9,15,17,17,16,15,16,16,16,16,15,15,8,7,7,8,8,7,7,6,7,7,13,13,13,13,13,13,16,17,15,16,13,12,12,12,12,12,9,8,7,16,13,13,12,11,11,11,8,8,14,13,12,12,11,10,10,10,15,15,14,13,13,12,11,10,9,9,12,10,14,14,14,13,12,11,10,8,8,8,15,15,14,13,12,8,8,8,7,8,7,6,8,7,6,6,5,5,5,5,6,4,2,3,3,3,2,1,2,4,4,3,5,6,6,5,4,4,5,2,9,10,8,8,9,7,5,6,,6,5,5,6,3,4,5,4,3,3,2,2,19,20,19,18,18,18,19,17,17,15,14,14,15,16,16,13,13,14,12,13,14,13,12,12,13,14,15,16,12,11,10,12,12,11,11,10,13,9,8,8,9,9,7,8,10,5,4,4,5,6,6,3,3,3,4,7,7,6,6,5,7,6,8
1136,14,13,14,15,16,13,10,8,14,16,16,15,14,15,15,15,15,14,14,7,6,6,7,7,6,6,5,6,6,12,12,12,12,12,12,15,16,14,15,12,11,11,11,11,11,8,7,6,15,12,12,11,10,10,10,7,7,13,12,11,11,10,9,9,9,14,14,13,12,12,11,10,9,8,8,11,9,13,13,13,12,11,10,9,7,7,7,14,14,13,12,11,7,7,7,6,7,6,5,7,6,5,5,4,4,6,6,7,5,2,2,3,3,3,2,1,4,4,4,4,5,5,4,3,3,4,3,9,10,8,8,9,7,5,6,,6,5,4,5,2,3,4,3,3,3,2,2,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,11,10,9,11,11,10,10,9,12,8,7,7,8,8,6,7,9,4,3,3,4,5,5,3,2,2,3,6,6,5,5,4,6,5,7
1137,14,13,14,15,16,12,9,7,13,15,15,15,14,15,15,14,14,13,13,8,7,8,9,10,9,8,7,6,5,12,12,12,12,11,11,14,15,13,14,12,11,11,11,11,10,7,6,5,14,12,12,11,10,10,10,10,10,13,12,11,10,9,9,9,9,13,13,13,12,11,10,9,8,8,8,10,8,13,13,12,11,10,9,8,7,7,8,14,14,12,11,10,6,6,6,7,8,4,4,5,4,3,4,3,4,5,4,6,4,3,3,2,2,3,4,4,1,2,3,5,6,5,5,4,4,6,5,6,7,5,5,6,4,2,3,,3,3,2,3,4,3,3,2,6,6,5,5,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,14,13,12,14,14,13,13,12,15,11,10,10,11,11,9,10,12,7,6,6,7,8,8,6,5,5,5,9,9,8,8,7,9,7,10
1138,14,13,14,15,16,12,9,7,13,15,15,15,14,15,15,14,14,13,13,8,7,8,9,10,9,8,7,6,5,12,12,12,12,11,11,14,15,13,14,12,11,11,11,11,10,7,6,5,14,12,12,11,10,10,10,10,10,13,12,11,10,9,9,9,9,13,13,13,12,11,10,9,8,8,8,10,8,13,13,12,11,10,9,8,7,7,8,14,14,12,11,10,6,6,6,7,8,4,4,5,4,3,4,3,4,4,3,5,3,3,3,2,2,3,4,4,2,1,2,5,6,5,5,4,4,6,5,6,7,5,5,6,4,2,3,,3,2,2,3,4,3,3,3,6,6,5,5,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,14,13,12,14,14,13,13,12,15,11,10,10,11,11,9,10,12,7,6,6,7,8,8,6,5,5,5,9,9,8,8,7,9,7,10
1139,15,14,15,16,17,13,10,8,14,16,16,16,15,16,16,15,15,14,14,9,8,9,10,10,9,9,8,7,6,13,13,13,13,12,12,15,16,14,15,13,12,12,12,12,11,8,7,6,15,13,13,12,11,11,11,10,10,14,13,12,11,10,10,10,10,14,14,14,13,12,11,10,9,9,9,11,9,14,14,13,12,11,10,9,8,8,9,15,15,13,12,11,7,7,7,8,9,5,5,6,5,4,5,4,5,3,3,4,2,3,4,3,2,2,3,4,3,2,1,6,7,6,6,5,5,7,4,7,8,6,6,7,5,3,4,,4,3,3,4,5,4,4,4,5,5,4,4,21,22,21,20,20,20,21,19,19,17,16,16,17,18,18,15,15,16,14,15,16,15,14,14,15,16,17,18,14,13,12,14,14,13,13,12,15,11,10,10,11,11,9,10,12,7,6,6,7,8,8,5,5,5,6,9,9,8,8,7,9,8,10
1140,12,11,12,13,14,11,8,5,11,13,13,13,12,13,13,12,12,11,11,5,4,4,5,6,5,4,3,3,3,10,10,10,10,9,10,12,13,11,12,10,9,9,9,9,9,6,5,4,13,10,10,9,8,8,8,6,6,11,10,9,8,7,7,7,7,12,12,11,10,9,8,7,6,6,6,9,7,11,11,10,9,8,7,6,5,5,5,12,12,10,9,8,4,4,4,4,5,5,4,6,5,4,3,4,3,8,7,9,7,5,4,4,5,6,5,4,5,5,6,1,2,2,2,2,2,2,6,8,9,7,7,8,6,5,6,,6,6,4,5,3,3,3,4,5,4,4,5,17,18,17,16,16,16,17,15,15,13,12,12,13,14,14,11,11,12,10,11,12,11,10,10,11,12,13,14,10,9,8,10,10,9,9,8,11,7,6,6,7,7,5,6,8,3,3,2,3,4,4,4,3,3,2,5,5,4,4,3,5,3,6
1141,11,10,11,12,13,10,8,4,10,12,12,12,11,12,12,11,11,10,10,4,3,3,4,5,4,3,2,2,3,9,9,9,9,8,9,11,12,10,11,9,8,8,8,8,8,6,5,4,12,9,9,8,7,7,7,6,6,10,9,8,7,6,6,6,6,11,11,10,9,8,7,6,5,5,5,9,7,10,10,9,8,7,6,5,4,4,4,11,11,9,8,7,4,3,3,3,4,5,4,6,5,4,3,4,4,9,8,10,8,6,5,5,6,7,6,5,6,6,7,2,1,2,3,3,3,2,7,8,9,7,7,8,6,6,6,,7,7,5,5,4,4,4,5,6,5,5,6,17,18,17,16,16,16,17,15,15,13,12,12,13,14,14,11,11,12,10,11,12,11,10,10,11,12,13,14,10,9,8,10,10,9,9,8,11,7,6,6,7,7,5,6,8,4,4,3,4,4,5,5,4,4,3,5,5,4,4,3,5,3,6
1142,11,10,11,12,13,10,7,4,10,12,12,12,11,12,12,11,11,10,10,4,3,4,5,6,5,4,3,2,2,9,9,9,9,8,9,11,12,10,11,9,8,8,8,8,8,5,4,3,12,9,9,8,7,7,7,7,7,10,9,8,7,6,6,6,6,11,11,10,9,8,7,6,5,5,5,8,6,10,10,9,8,7,6,5,4,4,4,11,11,9,8,7,3,3,3,3,4,4,3,5,4,3,2,3,3,8,7,9,7,6,5,5,6,7,6,5,5,5,6,2,2,1,2,3,3,3,7,7,8,6,6,7,5,5,5,,6,6,4,4,4,4,4,4,6,5,5,6,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,11,10,9,11,11,10,10,9,12,8,7,7,8,8,6,7,9,4,4,3,4,5,5,5,4,4,3,6,6,5,5,4,6,4,7
1143,12,11,12,13,14,10,7,5,11,13,13,13,12,13,13,12,12,11,11,5,4,5,6,7,6,5,4,3,3,10,10,10,10,9,9,12,13,11,12,10,9,9,9,9,8,5,4,3,12,10,10,9,8,8,8,7,7,11,10,9,8,7,7,7,7,11,11,11,10,9,8,7,6,6,6,8,6,11,11,10,9,8,7,6,5,5,5,12,12,10,9,8,4,4,4,4,5,4,3,5,4,3,2,3,2,8,7,9,7,5,4,4,5,6,5,4,5,5,6,2,3,2,1,2,3,3,6,7,8,6,6,7,5,5,5,,6,6,4,4,3,3,3,4,6,5,5,5,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,11,10,9,11,11,10,10,9,12,8,7,7,8,8,6,7,9,4,4,3,4,5,5,5,4,4,3,6,6,5,5,4,6,4,7
1144,13,12,13,14,15,11,8,6,12,14,14,14,13,14,14,13,13,12,12,6,5,5,6,7,6,5,4,4,4,11,11,11,11,10,10,13,14,12,13,11,10,10,10,10,9,6,5,4,13,11,11,10,9,9,9,7,7,12,11,10,9,8,8,8,8,12,12,12,11,10,9,8,7,7,7,9,7,12,12,11,10,9,8,7,6,6,6,13,13,11,10,9,5,5,5,5,6,5,4,6,5,4,3,3,2,7,6,8,6,4,3,3,4,5,4,3,4,4,5,2,3,3,2,1,2,3,5,8,9,7,7,8,6,4,5,,5,5,3,4,2,2,2,3,5,5,4,4,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,11,10,9,11,11,10,10,9,12,8,7,7,8,8,6,7,9,4,4,3,4,5,5,5,4,3,3,6,6,5,5,4,6,4,7
1145,13,12,13,14,15,12,9,6,12,14,14,14,13,14,14,13,13,12,12,6,5,5,6,7,6,5,4,4,4,11,11,11,11,10,11,13,14,12,13,11,10,10,10,10,10,7,6,5,14,11,11,10,9,9,9,7,7,12,11,10,9,8,8,8,8,13,13,12,11,10,9,8,7,7,7,10,8,12,12,11,10,9,8,7,6,6,6,13,13,11,10,9,5,5,5,5,6,6,5,7,6,5,4,4,3,7,6,8,6,4,3,3,4,5,4,3,4,4,5,2,3,3,3,2,1,3,5,9,10,8,8,9,7,5,6,,6,5,4,5,2,2,3,3,5,4,4,4,18,19,18,17,17,17,18,16,16,14,13,13,14,15,15,12,12,13,11,12,13,12,11,11,12,13,14,15,11,10,9,11,11,10,10,9,12,8,7,7,8,8,6,7,9,4,3,3,4,5,5,4,3,2,2,6,6,5,5,4,6,4,7
1146,11,10,11,12,13,11,9,5,11,13,13,12,11,12,12,12,12,11,11,4,3,3,4,5,4,3,2,3,4,9,9,9,9,9,10,12,13,11,12,9,8,8,8,8,9,7,6,5,13,9,9,8,7,7,7,5,5,10,9,8,8,7,6,6,6,12,12,10,9,9,8,7,6,5,5,10,8,10,10,10,9,8,7,6,4,4,4,11,11,10,9,8,5,4,4,3,4,6,5,7,6,5,4,5,4,9,8,10,8,5,5,5,6,6,5,4,6,6,7,2,2,3,3,3,3,1,6,9,10,8,8,9,7,6,7,,7,7,5,6,4,4,4,5,5,4,4,5,16,17,16,15,15,15,16,14,14,12,11,11,12,13,13,10,10,11,9,10,11,10,9,9,10,11,12,13,9,8,7,9,9,8,8,7,10,6,5,5,6,6,4,5,7,3,3,2,3,3,4,4,3,3,2,4,4,3,3,2,4,2,5
1150,16,15,16,17,18,15,12,10,16,18,18,17,16,17,17,17,17,16,16,9,8,8,9,9,8,8,7,8,8,14,14,14,14,14,14,17,18,16,17,14,13,13,13,13,13,10,9,8,17,14,14,13,12,12,12,9,9,15,14,13,13,12,11,11,11,16,16,15,14,14,13,12,11,10,10,13,11,15,15,15,14,13,12,11,9,9,9,16,16,15,14,13,9,9,9,8,9,8,7,9,8,7,7,6,6,6,6,7,5,3,4,4,4,3,2,3,5,5,4,6,7,7,6,5,5,6,1,10,11,9,9,10,8,6,7,,7,6,6,7,4,5,6,5,3,4,3,2,20,21,20,19,19,19,20,18,18,16,15,15,16,17,17,14,14,15,13,14,15,14,13,13,14,15,16,17,13,12,11,13,13,12,12,11,14,10,9,9,10,10,8,9,11,6,5,5,6,7,7,4,4,4,5,8,8,7,7,6,8,7,9
1160,16,15,16,17,18,14,11,9,15,17,17,17,16,17,17,16,16,15,15,10,9,10,11,12,11,10,9,8,7,14,14,14,14,13,13,16,17,15,16,14,13,13,13,13,12,9,8,7,16,14,14,13,12,12,12,13,13,15,14,13,12,11,11,11,11,15,15,15,14,13,12,11,10,10,10,12,10,15,15,14,13,12,11,10,9,9,10,16,16,14,13,12,8,8,8,9,10,5,6,4,4,5,6,6,7,7,6,8,7,8,8,7,7,8,9,9,6,6,7,8,8,7,7,8,9,9,10,1,2,2,2,3,3,5,4,,5,6,6,5,9,8,7,7,11,11,10,10,24,25,24,23,23,23,24,22,22,20,19,19,20,21,21,18,18,19,17,18,19,18,17,17,18,19,20,21,17,16,15,17,17,16,16,15,18,14,13,13,14,14,12,13,15,10,10,9,10,11,11,11,10,10,9,12,12,11,11,10,12,10,13
1161,17,16,17,18,19,15,12,10,16,18,18,18,17,18,18,17,17,16,16,11,10,11,12,13,12,11,10,9,8,15,15,15,15,14,14,17,18,16,17,15,14,14,14,14,13,10,9,8,17,15,15,14,13,13,13,14,14,16,15,14,13,12,12,12,12,16,16,16,15,14,13,12,11,11,11,13,11,16,16,15,14,13,12,11,10,10,11,17,17,15,14,13,9,9,9,10,11,6,7,5,5,6,7,7,8,8,7,9,8,9,9,8,8,9,10,10,7,7,8,9,9,8,8,9,10,10,11,2,1,3,3,4,4,6,5,,6,7,7,6,10,9,8,8,12,12,11,11,25,26,25,24,24,24,25,23,23,21,20,20,21,22,22,19,19,20,18,19,20,19,18,18,19,20,21,22,18,17,16,18,18,17,17,16,19,15,14,14,15,15,13,14,16,11,11,10,11,12,12,12,11,11,10,13,13,12,12,11,13,11,14
1162,15,14,15,16,17,13,10,8,14,16,16,16,15,16,16,15,15,14,14,9,8,9,10,11,10,9,8,7,6,13,13,13,13,12,12,15,16,14,15,13,12,12,12,12,11,8,7,6,15,13,13,12,11,11,11,12,12,14,13,12,11,10,10,10,10,14,14,14,13,12,11,10,9,9,9,11,9,14,14,13,12,11,10,9,8,8,9,15,15,13,12,11,7,7,7,8,9,4,5,3,3,4,5,5,6,6,5,7,6,7,7,6,6,7,8,8,5,5,6,7,7,6,6,7,8,8,9,2,3,1,2,2,2,4,3,,4,5,5,4,8,7,6,6,10,10,9,9,23,24,23,22,22,22,23,21,21,19,18,18,19,20,20,17,17,18,16,17,18,17,16,16,17,18,19,20,16,15,14,16,16,15,15,14,17,13,12,12,13,13,11,12,14,9,9,8,9,10,10,10,9,9,8,11,11,10,10,9,11,9,12
